city,dataset_id,dataset_no,name,theme,has_location,has_time,has_numeric,data_type,main_usage,cross_city_pair,priority_score,raw_theme,service_category,dataset_type,provider_level_1,provider_level_2,provider,update_frequency,format,language,published_at,access_url,description,fields,theme_score_detail
newtaipei,1A718A66-1B9A-4110-B432-38999F12C11C,,新北市立聯合醫院門診表 (板橋院區、三重院區),食安健康,False,True,False,point,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/新北市立聯合醫院/資訊室,每日,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/1a718a66-1b9a-4110-b432-38999f12c11c,新北市立聯合醫院門診表 (板橋院區、三重院區)，日期區間為最近28日內資料。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,3FD9CB47-E7EA-4893-A5CC-BB87669510CD,,新北市第3胎(含)以上之幼兒掛號費減免之優惠措施,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫療品質股,每年,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/3fd9cb47-e7ea-4893-a5cc-bb87669510cd,新北市第3胎(含)以上之幼兒掛號費減免之優惠措施說明,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,A36F8DDD-94D3-47D3-8B0F-DB1C3A5A85E8,,新北市第3胎(含)以上之幼兒掛號費減免之優惠措施合作醫療院所,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫療品質股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/a36f8ddd-94d3-47d3-8b0f-db1c3a5a85e8,新北市第3胎(含)以上之幼兒掛號費減免之優惠措施合作醫療院所名單,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,6556714E-4EB1-4645-A6DE-7F2402527A91,,新北市精神醫療資源,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/心理衛生科/心理精神股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/6556714e-4eb1-4645-a6de-7f2402527a91,提供民眾查詢新北市精神醫療資源現況,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,A1638F5D-E0D9-4729-ABAB-8A72F5218821,,新北市糖尿病共照網醫事機構,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/健康管理科/健康維護股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/a1638f5d-e0d9-4729-abab-8a72f5218821,新北市糖尿病共照網醫事機構。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,40504AC9-5FBF-4C6F-B82B-176F3529B695,,新北市結核菌素測驗服務單位,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/疾病管制科/結核病、外勞及職業衛生股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/40504ac9-5fbf-4c6f-b82b-176f3529b695,新北市政府衛生局提供之新北市結核菌素測驗服務單位,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,C5366D53-1115-436D-96E3-8C5F7D3AF902,,新北市職業醫學學科醫療機構,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫政管理股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/c5366d53-1115-436d-96e3-8c5f7d3af902,新北市職業醫學學科醫療機構清單,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,570097E6-75B4-41BC-B22A-38CE594DBA33,,新北市職能治療復健機構,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫政管理股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/570097e6-75b4-41bc-b22a-38ce594dba33,新北市職能治療復健機構清冊,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,0B8B06A2-12D6-4C3D-83CD-DA9362522816,,新北市腦中風處置醫院,食安健康,False,True,False,point,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/緊急救護股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/0b8b06a2-12d6-4c3d-83cd-da9362522816,本市13家急救責任醫院，提供腦中風病患醫療服務,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,9538501B-B4A6-4658-9613-B0F59EA6551E,,新北市藥品連鎖販賣藥商名冊,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,生育保健,,,,新北市政府衛生局/衛生企劃科/綜合規劃股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/9538501b-b4a6-4658-9613-b0f59ea6551e,新北市藥品連鎖販賣藥商名冊。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,EFDB8DF6-BB97-4A30-8DCF-CC69228E153A,,新北市藥癮維持治療醫院,食安健康,False,True,False,point,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/心理衛生科/成癮防治股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/efdb8df6-bb97-4a30-8dcf-cc69228e153a,提供鴉片類(如海洛因)藥癮維持治療之新北市醫院、診所，主要以美沙冬及丁基原啡因作為治療藥物。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:3; 勞動福祉:0; 文化共融:0
newtaipei,311A10D2-4990-4FAB-BCA3-0765E0189B62,,新北市血液透析資源,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫政管理股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/311a10d2-4990-4fab-bca3-0765e0189b62,"新北市血液透析資源醫療機構清冊
",,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,B2CACA1B-6381-430B-A6E1-D6018866A8F9,,新北市西藥連鎖販賣商名冊,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/衛生企劃科/綜合規劃股,每年,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/b2caca1b-6381-430b-a6e1-d6018866a8f9,提供新北市西藥連鎖販賣商名冊,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,40248D04-9C94-40DE-8D27-84C899BC415E,,新北市語言治療復健機構,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/醫事管理科/醫政管理股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/40248d04-9c94-40de-8d27-84c899bc415e,"新北市語言治療復健機構清冊
",,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,70BB4200-D92A-43ED-AA51-194DB7631DEB,,新北市身心障礙口腔照護特約機構補助,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/健康管理科/健康管理科婦幼衛生股,不更新,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/70bb4200-d92a-43ed-aa51-194db7631deb,新北市身心障礙口腔照護特約機構補助。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:1; 文化共融:0
newtaipei,8EC84245-450B-45DF-9BC5-510AB6E02E73,,新北市違法雇主資料_職業安全衛生法,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,勞動,公共資訊,,,,新北市政府勞工局/秘書室,不更新,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/8ec84245-450b-45df-9bc5-510ab6e02e73,新北市違反職業安全衛生法之違法雇主資料名單,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,29AD868C-5382-4D1B-B37F-99B07DEF9019,,新北市酒癮治療指定機構清冊,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/心理衛生科/成癮防治股,每年,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/29ad868c-5382-4d1b-b37f-99b07def9019,新北市政府衛生局提供的酒癮治療服務醫療院所資訊，主要提供欄位包含機構名稱、電話、補助內容,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:1; 文化共融:0
newtaipei,3CF8C04A-9726-4CDD-A5B4-5286DF536921,,新北市醫療器材連鎖販賣藥商名冊,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/衛生企劃科/綜合規劃股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/3cf8c04a-9726-4cdd-a5b4-5286df536921,提供新北市醫療器材連鎖販賣藥商名冊,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
