city,dataset_id,dataset_no,name,theme,has_location,has_time,has_numeric,data_type,main_usage,cross_city_pair,priority_score,raw_theme,service_category,dataset_type,provider_level_1,provider_level_2,provider,update_frequency,format,language,published_at,access_url,description,fields,theme_score_detail
taipei,70194ae8-1bdd-45a6-91d1-3346f81df20d,00002810,內政部消防署認可專業訓練機構一覽表,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,不定期更新,CSV,中文,2020-11-09T00:00:00,/api/dataset/70194ae8-1bdd-45a6-91d1-3346f81df20d/resource/f1efcdb8-4b84-4c25-8d09-643cc7a3b94d/download,內政部消防署認可防火管理人專業訓練機構通訊錄,項次編號、機構名稱、機構設立型態、市話、機構地址、有效期限,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,c106a00b-5a21-4393-b213-475a0ece9f2b,00000236,大臺北地區消防栓分布點位圖,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,生活安全及品質,原始資料,北水處,,北水處,每3月,CSV,中文,2012-01-04T00:00:00,/api/dataset/c106a00b-5a21-4393-b213-475a0ece9f2b/resource/b9f8154d-c627-48a8-b3ef-512ed9cde9e7/download,大臺北地區(包括臺北市、新北市三重區、中和區、永和區、新店區及汐止區7個里)消防栓分布點位,序號、圖號、編號、WPID、97X座標、97Y座標、WGS84經度、WGS84緯度、型式、所在地區,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,d4dbde00-fc1e-47db-9177-0f6ec439803c,00003883,臺北地區災時供水狀態資訊,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2021-03-17T00:00:00,https://tpwater.blob.core.windows.net/blobfs/tpwater.kml,於災情發生時，提供民眾有關本處供水轄區範圍內供水狀態(減壓或停水)相關資訊。,項次編號、狀態、原因、區域、發生時間、預計修復時間、聯絡單位、聯絡電話、資料更新時間、備註,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,b9be0e85-a7b6-4528-9260-c25c634fecd6,00001216,臺北地區災時學校供水站狀態資訊,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2020-07-16T00:00:00,https://tpwater.blob.core.windows.net/blobfs/SchoolSupply.kml,於災情發生時，提供民眾有關位於學校內，供水站開設相關資訊，供民眾取水。,項次編號、狀態、行政區、學校名稱、地址、電話、預定關閉時間、備註,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,ad28daeb-cb01-4fac-8804-01b8e2ca1ab8,00003887,臺北地區災時旱災買水站狀態資訊,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2021-03-17T00:00:00,https://tpwater.blob.core.windows.net/blobfs/Trading.kml,於旱災發生時，提供民眾有關本處買水站開設相關資訊。,項次編號、狀態、行政區、設置地點、取水地址、聯絡窗口、電話、備註,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,6bf6c8ae-04e3-4b9b-8aab-774489671687,00003885,臺北地區災時緊急供水站狀態資訊,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2021-03-17T00:00:00,https://tpwater.blob.core.windows.net/blobfs/EngSupply.kml,於災情發生時，提供民眾有關本處緊急供水站開設相關資訊，供民眾取水。,項次編號、狀態、行政區、名稱、地點、預定關閉時間、聯絡窗口、電話、備註,智慧通勤:0; 韌性防災:4; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,52f8b88d-5bf1-4521-a841-9101c0bfedcf,00003884,臺北地區災時臨時供水站狀態資訊,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2021-03-17T00:00:00,https://tpwater.blob.core.windows.net/blobfs/TempSupply.kml,於災情發生時，提供民眾有關本處臨時供水站開設相關資訊，供民眾取水。,項次編號、狀態、行政區、臨時供水站地點、電話、預定關閉時間、備註,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,854214ee-3caf-4390-b3cd-0809399d171e,00003886,臺北地區災時防災地下水井狀態資訊,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,北水處,,北水處,不定期更新,KML,中文,2021-03-17T00:00:00,https://tpwater.blob.core.windows.net/blobfs/Well.kml,於災情發生時，提供民眾有關本處防災地下水井開設相關資訊，供民眾取水。,項次編號、狀態、行政區、設置地點、取水地址、電話、預定關閉時間、備註,智慧通勤:0; 韌性防災:4; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,f98010ed-281d-4334-9596-ca7d740cc06f,00001260,臺北市921、331及403地震列管建築物,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,工務,公共資訊,原始資料,都發局,建管處,都發局建管處,不定期更新,CSV,中文,2019-04-19T00:00:00,/api/dataset/f98010ed-281d-4334-9596-ca7d740cc06f/resource/a6e8f08e-ec2a-4be7-a762-54452b0c27df/download,臺北市921、331及403地震列管黃單需注意之建築物。提供市民參考本市因地震列管建築物之地址資料，以維護居住安全。,縣市別、縣市別代碼、行政區、行政區代碼（編碼）、建築地點、備註,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,6f8e0610-2c32-4148-b746-25fe17ce3fd0,00000132,臺北市優先收容安置學校一覽表,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,教育,公共資訊,原始資料,教育局,,教育局,不定期更新,CSV,中文,2022-02-16T00:00:00,/api/dataset/6f8e0610-2c32-4148-b746-25fe17ce3fd0/resource/9fcab730-09a2-4b14-b157-282fd8bca1fe/download,CSV資訊，以行政區區分，提供各級機關、民眾閱覽與瞭解各行政區各類收容學校,序號、郵遞區號、行政區、全災害優先安置學校、提供社會局儲放物資學校,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,4d96759b-0146-4973-8dfc-4755cb9b66a6,00002813,臺北市免費安裝住宅用火災警報器概況及宣導資訊,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,消防,生活安全及品質,原始資料,消防局,,消防局,每6月,"CSV,CSV",中文,2020-11-09T00:00:00,"/api/dataset/4d96759b-0146-4973-8dfc-4755cb9b66a6/resource/667ecd67-c024-4a30-a998-bc07f8517879/download,/api/dataset/4d96759b-0146-4973-8dfc-4755cb9b66a6/resource/d7366b92-dc50-4ac0-af7b-b22f1ba91520/download",臺北市住宅用火災警報器概況、線上申請、安裝及保養資訊,縣市別、區域別、總計、本府補助、其他補助,智慧通勤:0; 韌性防災:5; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,298b6676-36ac-4a42-a4fa-09b7d5b09d0f,00029735,臺北市兒童遊戲場聯合稽查結果一覽表(新樂園),韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,教育,休閒旅遊,原始資料,教育局,,教育局,不定期更新,ODS,中文,2022-09-15T00:00:00,/api/dataset/298b6676-36ac-4a42-a4fa-09b7d5b09d0f/resource/d8ce8883-d3eb-4022-a6e5-07b1901eda8d/download,提供臺北市兒童遊戲場聯合稽查結果一覽表 (新樂園),編號、檢核日期、機構名稱、網址、郵遞區號、地址、建物管理建物安全檢查簽證及申報、建物管理營業範圍標識圖與緊急逃生路線圖、建物管理安全門及樓梯通道、消防管理消防安全設備、消防管理消防安全設備檢修申報、消防管理防火管理執行情形、消防管理是否使用防焰物品、衛生及環保管理空調或通風設備、衛生及環保管理室內遊戲場設有基本急救箱配備、衛生及環保管理環境清潔消毒、衛生及環保管理設置洗手設備或提供手部消毒液及張貼提醒洗手公告、主管機關管理夜間照明設備、主管機關管理管理人員是否參加講習、主管機關管理指派合格人員負責管理,智慧通勤:1; 韌性防災:2; 永續環境:1; 食安健康:2; 勞動福祉:0; 文化共融:1
taipei,f88a302c-4a30-4d5c-b811-473383f91fc8,00031913,臺北市列管邊坡紅黃色雨量警戒值,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,消防,生活安全及品質,原始資料,工務局,大地處,工務局大地處,不定期更新,CSV,中文,2023-10-04T00:00:00,/api/dataset/f88a302c-4a30-4d5c-b811-473383f91fc8/resource/afdd208e-fc71-4c07-a489-eaa9c742b27a/download,"1. 24hr累積雨量達到黃色警戒值，即通知區公所及里長準備進行疏散。
2. 24hr累積雨量達到紅色警戒值，即建議災害應變中心下令進行疏散。
","列管邊坡編號、行政區、村里、列管邊坡位名稱、黃色警戒雨量值（mm／24hr）、紅色警戒雨量值（mm／24hr）、參考雨量站
",智慧通勤:0; 韌性防災:5; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,cb57d1c2-5bd2-4662-8974-c953a883fd4e,00001680,臺北市堤防起迄點位資料集,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,網路服務,工務局,水利處,工務局水利處,每1年,CSV,中文,2019-10-05T00:00:00,/api/dataset/cb57d1c2-5bd2-4662-8974-c953a883fd4e/resource/5a34aa4e-7dfc-4e31-9412-57fc0ccd93f7/download,"本市堤防起迄位置資料集,提供TWD97及WGS84座標",堤防名稱、堤防位置、TWD97X、TWD97Y、Longitude、Latitude,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,e736535c-f111-4150-a428-b0b47f2f8eb0,00003945,臺北市山坡地自主防災社區推動列表,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,工務,公共資訊,原始資料,工務局,大地處,工務局大地處,不定期更新,CSV,中文,2021-06-21T00:00:00,/api/dataset/e736535c-f111-4150-a428-b0b47f2f8eb0/resource/03ffa31d-d043-42c3-834c-00980e6850fe/download,本市山坡地自主防災社區推動列表,序號、年度、社區名稱、行政區、里,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,80f2fac6-bb36-43ca-a6d8-87752b1cf9a0,00002983,臺北市政府公共安全聯合稽(複)查情形,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,不定期更新,CSV,中文,2020-11-09T00:00:00,/api/dataset/80f2fac6-bb36-43ca-a6d8-87752b1cf9a0/resource/d35ec628-b978-45ed-b350-110a97c0ce6b/download,消防安全不合格告示張貼情形,項目、檢查日期時間、排定稽查對象、場所名稱、地址、主要稽查成員-消防局、主要稽查成員-建管處、主要稽查成員-商業處、主要稽查成員-都發局、會同稽查成員-衛生局、會同稽查成員-社會局、會同稽查成員-教育局、會同稽查成員-觀傳局、會同稽查成員-體育局、會同稽查成員-環保局、不合格告示編號-消防、不合格告示編號-建築,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:2; 勞動福祉:1; 文化共融:0
taipei,8a447e97-4130-4c47-8127-db153f72cd3a,00002647,臺北市政府工務局水利工程處歷年防汛搶險演練,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2022-01-06T00:00:00,/api/dataset/8a447e97-4130-4c47-8127-db153f72cd3a/resource/952faac4-7a59-4ca6-b111-eae2ea3e9e73/download,水利處歷年辦理防汛搶險演練基本資料，提供CSV檔,序號、年度、辦理日期、辦理地點,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,a9fa2045-f7a6-4e16-ad26-577748064cdf,00000016,臺北市政府消防局各分隊駐地位置,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,不定期更新,CSV,中文,2020-02-27T00:00:00,/api/dataset/a9fa2045-f7a6-4e16-ad26-577748064cdf/resource/4486e759-4159-4208-9832-c32300c4e832/download,提供本府消防局各分隊駐地座標,項次編號、縣市代碼、分隊名稱、郵遞區號、地址、經度、緯度,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,2a28dd03-0607-43f2-bd67-85a1658b16cb,00000146,臺北市政府消防局各單位通訊錄,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,不定期更新,CSV,中文,2020-01-13T00:00:00,/api/dataset/2a28dd03-0607-43f2-bd67-85a1658b16cb/resource/68d0331c-8152-4ab9-af87-a2eb006d9285/download,提供本府消防局局本部及各外勤大、中、分隊地址、電話、分機及傳真機號碼。,單位名稱、市話、分機、傳真機號碼、地址,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,20fae6f9-058e-4ded-a1c2-1c2b3983857d,00001795,臺北市政府消防局核准燃氣熱水器承裝業及其技術士名冊,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,每3月,CSV,中文,2020-09-28T00:00:00,/api/dataset/20fae6f9-058e-4ded-a1c2-1c2b3983857d/resource/665ea8c1-2d10-4107-9a6d-71e110a3a260/download,臺北市政府消防局核准燃氣熱水器承裝業名稱、地址、負責人及其技術士姓名、證號、證號生效日期,承裝業名稱、營業場所地址、營業場所電話、負責人姓名、技術士姓名、技術士證號、技術士證生效日期、任職日期、最近一次受訓日期,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,a952893f-7003-40ee-b954-a710c7c12c8e,00003412,臺北市政府消防局業務職掌及消防人力,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,每1年,CSV,中文,2020-12-21T00:00:00,/api/dataset/a952893f-7003-40ee-b954-a710c7c12c8e/resource/5aab580a-fccf-4d26-bad3-0656aed4b113/download,臺北市政府消防局各單位業務介紹及消防人力,項次編號、機關名稱、機關代碼、單位、工作內容、地址、電話、傳真,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,7a800e92-eb22-461f-b29d-8def2127a1bc,00001797,臺北市政府消防局消防通道清冊,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,消防,公共資訊,原始資料,消防局,,消防局,不定期更新,CSV,中文,2020-07-01T00:00:00,/api/dataset/7a800e92-eb22-461f-b29d-8def2127a1bc/resource/351307e4-ffda-4660-ac72-1c4ef3808c38/download,臺北市政府消防通道列管清冊,項次編號、行政區代碼、里別、列管名稱、列管要件、搶救困難地區場所、轄區分隊、聯絡電話,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,e58fea3b-a1a1-4f0e-8ae4-f4997a23110d,00001081,臺北市水利處基地台(中繼站),韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2016-06-29T00:00:00,/api/dataset/e58fea3b-a1a1-4f0e-8ae4-f4997a23110d/resource/0e7d772c-36ea-472e-848f-930e8dce2eed/download,水利處基地台中繼站位置提供TWD97及WGS84座標,identifica(識別碼)、name(中繼站)、Longitude、Latitude、district(行政區)、X坐標(X_97座標)、Y坐標(Y_97座標),智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,026cc0fa-cecc-4c78-b986-ead3b0c8b95b,00003972,臺北市水利處抽水站,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2020-07-09T00:00:00,/api/dataset/026cc0fa-cecc-4c78-b986-ead3b0c8b95b/resource/d1f9c6e0-5f72-4fc4-ac18-0b75ce0b002e/download,市轄抽水站位置及名稱採用座標系統TWD97-TM2(zone121)座標提供CSV檔案格式,NO、站名、河系、行政區域、建置日期、管理單位、X坐標、Y坐標,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,8377b584-81e9-432d-b902-5b4e9978e6bc,00003976,臺北市水利處歷史積水紀錄圖,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,每1年,KML,中文,2015-02-01T00:00:00,/api/dataset/8377b584-81e9-432d-b902-5b4e9978e6bc/resource/dbed5503-d5fb-46d5-8701-7b591ac38c35/download,全市歷史積水紀錄圖，使用KML格式,area(面積)、FDATE(發生日期)、TOWN_NAME(行政區)、ADDRESS(積水位置)、Depth(積水深度),智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,b4940c63-554e-4d9d-8451-69820ed7ea0f,00001083,臺北市水利處水位計,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,不定期更新,CSV,中文,2020-07-09T00:00:00,/api/dataset/b4940c63-554e-4d9d-8451-69820ed7ea0f/resource/4ec9b356-5d8c-4687-bd5e-4c5ddfc5e570/download,市轄水位計位置及名稱採用座標系統(WGS84)座標提供CSV檔案格式,水位計、Brand(廠牌)、Type(類型)、行政區域、建置日期、管理單位、Longitude、Latitude,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,03db6e0d-c6a6-400a-9e52-9b821c404c38,00001094,臺北市水利處沉砂池,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,網路服務,工務局,水利處,工務局水利處,不定期更新,CSV,中文,2020-07-15T00:00:00,/api/dataset/03db6e0d-c6a6-400a-9e52-9b821c404c38/resource/a513c535-e903-4b69-9f5e-7ba6d7b6aa3d/download,臺北市沉砂池位置，採用座標系統TWD97-TM2，資料格式提供KML檔,CUSTOM_CODE(編號)、POOL_CODE(沉砂池編號)、POOL_NAME(地點)、TOWN_NAME(行政區)、X坐標、Y坐標、集水區面積,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,b3648c5d-15c8-416a-a603-fda7a9ac1b0d,00001089,臺北市水利處雨水下水道水位監測站,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,生活安全及品質,網路服務,工務局,水利處,工務局水利處,每1年,CSV,中文,2016-06-30T00:00:00,/api/dataset/b3648c5d-15c8-416a-a603-fda7a9ac1b0d/resource/586e5233-aa60-4680-8ac1-cbb9ef7f7fde/download,雨水下水道水位監測站位置採用座標系統WGS84,設施編號、站名、行政區、經度、緯度,智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,4192e21d-e513-49d3-949f-6fba38d8fd94,00003984,臺北市水利處雨量站,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2015-02-01T00:00:00,/api/dataset/4192e21d-e513-49d3-949f-6fba38d8fd94/resource/7aade2f9-7ca7-493c-b9ed-f9c09f773f89/download,全市雨量站位置，採用座標系統TWD97-TM2,TOWN(行政區)、STATIONID(水利處站碼)、NAME(站名)、經度、緯度,智慧通勤:0; 韌性防災:3; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,cdbc2677-7f23-42e5-9b83-a57ab9bee39c,00001098,臺北市水利處颱風豪雨期間外租機械佈設點,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,消防,生活安全及品質,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2021-07-05T00:00:00,/api/dataset/cdbc2677-7f23-42e5-9b83-a57ab9bee39c/resource/dd0f5ff1-d688-40f4-9a53-c5faaeca05a2/download,颱風豪雨期間因應低窪及易淹水地區委託民間廠商協助佈設抽水機等機具進行防救工作,OBJECTID(編號)、DISTRICT(行政區)、ENGINEID(外租機械編號)、ENGLOC(位置敘述)、ENGNAME(設備名稱)、EMAN(責任承辦人)、市話、行動電話、EFIRM(責任廠商)、SPRECDATE、SPUSEDIR、Longitude、Latitude,智慧通勤:0; 韌性防災:6; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,1c5c526a-878a-4805-8b15-41abeeeb0082,00003927,臺北市水患自主防災韌性社區一覽,韌性防災,True,True,False,area,災害風險與避難資源分析,False,3,水利,生活安全及品質,原始資料,工務局,水利處,工務局水利處,每1年,CSV,中文,2021-06-10T00:00:00,/api/dataset/1c5c526a-878a-4805-8b15-41abeeeb0082/resource/9099673f-1d90-4036-a4c0-dd8ff137bbfb/download,本府工務局水利處自 108 年度起針對本市易積淹水地區推動水患自主防災社區,水患自主防災社區推動年度、行政區、行政區碼、里別、主辦機關代碼,智慧通勤:0; 韌性防災:4; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,42cd537d-6788-4bd9-99e8-8e7a9db4f6f5,00001085,臺北市水準點,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,水利,公共資訊,原始資料,工務局,水利處,工務局水利處,不定期更新,CSV,中文,2020-07-17T00:00:00,/api/dataset/42cd537d-6788-4bd9-99e8-8e7a9db4f6f5/resource/a10ba39d-f366-40a6-8f91-f984547aff6a/download,"水準點位置提供TWD97-TM2座標
",序號、identifica(識別碼)、name(點號)、grade(等級)、owner(埋設單位)、X坐標、Y坐標、標高、TNAME(行政區),智慧通勤:0; 韌性防災:2; 永續環境:0; 食安健康:0; 勞動福祉:0; 文化共融:0
taipei,5b277432-f534-4d09-a24c-d3f6b514e042,00032001,臺北市水綠地圖集,韌性防災,True,True,False,point,災害風險與避難資源分析,False,3,工務,公共資訊,網路服務,工務局,,工務局,不定期更新,"GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON,GEOJSON",中文,2023-11-08T00:00:00,"/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/39c92b54-69c5-46b1-8f90-5483a1b08247/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/17d0e560-cec7-4677-82f0-162302f56f95/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/b58cf500-64a0-4935-8f7d-82872746d96f/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/ad507d2e-5850-4cd3-836e-e36697a716dd/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/e20676c6-0535-4175-b682-9a04be3cd125/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/2f3d27cf-3f03-4438-ac38-da5986195cfc/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/fe4cdaf5-2882-489b-bb2f-a3b6947b3ca1/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/e4e04b63-a1ec-4720-bfab-e2dd645f25ed/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/51a153d5-dca0-4a55-a8e9-264ae97bb19c/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/4ed15638-2301-4e62-9e65-46adc3b38a35/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/f29890f4-d703-410e-88e2-9d53cf91003d/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9bb49a8f-c198-4d20-b4f2-d034a577b7d7/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/f3ce4bb6-712a-41ae-902b-f8a6099eac85/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/1dda6370-6631-46a8-a47b-6e2d577b6f35/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/0dcb0d33-3fe6-419e-98f6-c23181f2ad27/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/79227ab6-9d03-4c49-82f8-4f5b0d02e642/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/615d504f-0194-4ccd-88bb-36232e579b09/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/97d2bea0-eedf-47ec-b286-5229cf99f558/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/c92de9d2-01a7-46ca-8c8e-dd9667e515d0/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/c28fcf89-ca10-498e-93a9-02f95c1dbbeb/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/e4170672-9ab9-43c9-bb08-2a01a800f2ed/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/5dd9a664-c175-478d-a83a-7a33567d163b/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/551bdca9-0701-4854-a9be-8d5826fb6170/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9c546342-0ab6-49c7-bd78-559fc4c9be2c/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9c9021cd-a1d5-4283-ab9f-4a006729fcec/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/d449e232-51ff-4404-b730-8f9a2d9106cf/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/89fe1553-6c19-4e10-be23-fc8027d27c71/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/7eb15e5a-0532-41f0-8d3e-f756d797c293/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/c50b43ea-d927-492c-a828-06a06389c3ee/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9e895ea7-8a73-48b0-8882-2ca3cd48115f/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9f9205e5-fa3e-42b1-b059-02def57f8f37/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/9849f543-f707-4d76-8156-190b3f5af95b/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/ab55a961-562e-4d1b-93d3-5d59f3b10c79/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/3b3b262b-843d-4f6f-95de-5445dcc3830c/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/7d6fd95f-b7a8-4baf-b743-9ce792fd2c97/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/e7a72835-fc02-436a-9a07-2ea1c1070b14/download,/api/dataset/5b277432-f534-4d09-a24c-d3f6b514e042/resource/3bdb0dd5-e994-496e-b9a5-f615399ad956/download",提供本市田園城市、都市綠地、透水鋪面、水資源及水利設施、公園綠地、保水防災、藍色公路、水資源處理及回收再利用及都市綠建築等主題分類圖層，格式 Geojson ，座標系統TWD97。,id、geometry,智慧通勤:0; 韌性防災:1; 永續環境:1; 食安健康:0; 勞動福祉:0; 文化共融:0
