city,dataset_id,dataset_no,name,theme,has_location,has_time,has_numeric,data_type,main_usage,cross_city_pair,priority_score,raw_theme,service_category,dataset_type,provider_level_1,provider_level_2,provider,update_frequency,format,language,published_at,access_url,description,fields,theme_score_detail
taipei,8915d063-c82c-41ed-a480-7c1c4f1d48b7,00029357,臺北市就職求才人數及求供倍數,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,勞動,求職及就業,原始資料,勞動局,就服處,勞動局就服處,不定期更新,CSV,中文,2022-06-16T00:00:00,/api/dataset/8915d063-c82c-41ed-a480-7c1c4f1d48b7/resource/a875d9ce-7b37-441b-ba60-b5b827cbcf47/download,臺北市就職求才人數及求供倍數資料,項目別、求職人數新登記、求職人數有效、求才人數新登記、求才人數有效、求供倍數新登記、求供倍數有效,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,13b48a58-99b5-4446-a51b-fdf12a278efe,00004079,臺北市局處篩選,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,公共資訊,原始資料,社會局,,社會局,不定期更新,CSV,中文,2022-01-26T00:00:00,/api/dataset/13b48a58-99b5-4446-a51b-fdf12a278efe/resource/a4df67cc-f0e4-4b82-b479-567222c4fea6/download,本市社會安全網篩選個案符合跨局處(2個以上)服務之個案統計數量,機關名稱、機關代碼、年度、月份、跨局處服務之個案統計數量,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:2; 文化共融:0
taipei,6922b2b6-f58f-455b-a0b3-cbc2a3a482d9,00003710,臺北市工會概況,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,勞動,求職及就業,原始資料,勞動局,,勞動局,每1年,CSV,中文,2021-01-18T00:00:00,/api/dataset/6922b2b6-f58f-455b-a0b3-cbc2a3a482d9/resource/69afeb4d-5e0e-45df-9b42-2627df497bcd/download,臺北市工會團體數及會員性別人數統計,工會別、臺北市工會團體數（單位:個）、理監事人數（單位:人）、男會員人數、女會員人數、更新日期,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:2; 文化共融:0
taipei,ecd6c8ab-f16c-48bf-82d4-1fada97e5755,00003535,臺北市市立殯葬設施及服務收費基準,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,民政,生命禮儀,原始資料,民政局,殯葬處,民政局殯葬處,每1年,CSV,中文,2020-12-29T00:00:00,/api/dataset/ecd6c8ab-f16c-48bf-82d4-1fada97e5755/resource/0f6fbefa-8ef9-42a7-98f3-3cb603c7d408/download,臺北市殯葬管理處所屬公立殯儀館收費標準,編號、年度、項目、單位、數量、金額、說明,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:2; 文化共融:0
taipei,aebb21b3-7f29-46d1-863c-09d280aa7223,00000549,臺北市常備兵役役男家屬各項扶(慰)助經費統計表,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,統計,服兵役,原始資料,兵役局,,兵役局,每3月,CSV,中文,2015-05-19T00:00:00,/api/dataset/aebb21b3-7f29-46d1-863c-09d280aa7223/resource/6acee2e8-fada-4db0-8e24-039b5af16abc/download,臺北市常備兵役役男家屬各項扶(慰)助經費統計,年、季、鄉鎮市區別、身分別、合計件數、合計金額、一次安家費件數、一次安家費金額、三節生活扶助金件數、三節生活扶助金金額、生育補助金件數、生育補助金金額、喪葬補助金件數、喪葬補助金金額、急難慰助金件數、急難慰助金金額、健保補助費件數、健保補助費金額、醫療補助費件數、醫療補助金額,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:2; 文化共融:0
taipei,26a9959e-b0e8-478b-afd2-d32cc62a7e04,00000550,臺北市常備兵役役男家屬安家費暨三節生活扶助金統計表,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,統計,服兵役,原始資料,兵役局,,兵役局,不定期更新,CSV,中文,2015-05-19T00:00:00,/api/dataset/26a9959e-b0e8-478b-afd2-d32cc62a7e04/resource/5906358c-b676-4bf7-887f-16c461535930/download,臺北市常備兵役役男家屬安家費暨三節生活扶助金統計,年、月、鄉鎮市區別、身分別、合計發給戶數、合計發給口數、合計金額、一次安家費小計發給戶數、一次安家費小計發給口數、一次安家費小計金額、一次安家費甲級發給戶數、一次安家費甲級發給口數、一次安家費甲級金額、一次安家費乙級發給戶數、一次安家費乙級發給口數、一次安家費乙級金額、一次安家費丙級發給戶數、一次安家費丙級發給口數、一次安家費丙級金額、三節生活扶助金小計發給戶數、三節生活扶助金小計發給口數、三節生活扶助金小計金額、三節生活扶助金甲級發給戶數、三節生活扶助金甲級發給口數、三節生活扶助金甲級金額、三節生活扶助金乙級發給戶數、三節生活扶助金乙級發給口數、三節生活扶助金乙級金額、三節生活扶助金丙級發給戶數、三節生活扶助金丙級發給口數、三節生活扶助金丙級金額,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,5ca3ebce-87cb-4f28-9944-95293cd43fe3,00002407,臺北市平面媒體廣告及新聞處理情形,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,統計,公共資訊,原始資料,主計處,,主計處,每1年,"CSV,CSV",中文,2021-02-10T00:00:00,"https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=7900&ymt=10400&kind=21&type=0&funid=a05011301&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1,https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=9300&kind=21&type=0&funid=a05044601&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1",臺北市平面媒體廣告及新聞處理情形時間數列統計資料,統計期、違反兒童及少年性剝削防制條例新聞及廣告/案件數[則]、違反兒童及少年性剝削防制條例新聞及廣告/處分數[件]、違反兒童及少年性剝削防制條例新聞及廣告/處分金額[萬元]、違反菸酒管理法廣告/案件數[則]、違反菸酒管理法廣告/處分數[件]、違反菸酒管理法廣告/處分金額[萬元]、違反性騷擾防治法新聞/案件數[則]、違反性騷擾防治法新聞/處分數[件]、違反性騷擾防治法新聞/處分金額[萬元]、違反兒童及少年福利與權益保障法新聞/案件數[則]、違反兒童及少年福利與權益保障法新聞/處分數[件]、違反兒童及少年福利與權益保障法新聞/處分金額[萬元]、違反性侵害犯罪防治法新聞/案件數[則]、違反性侵害犯罪防治法新聞/處分數[件]、違反性侵害犯罪防治法新聞/處分金額[萬元]、違反人口販運防制法新聞/案件數[則]、違反人口販運防制法新聞/處分數[件]、違反人口販運防制法新聞/處分金額[萬元],智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:2; 文化共融:0
taipei,c5f76297-8ffe-4cc6-be9b-0819fd818bbe,00003263,臺北市年度勞資爭議統計依主要爭議類別區分,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,勞動,求職及就業,原始資料,勞動局,,勞動局,每1年,CSV,中文,2021-03-24T00:00:00,/api/dataset/c5f76297-8ffe-4cc6-be9b-0819fd818bbe/resource/5bbdabe1-def2-48a2-85e1-c007bbefd053/download,依主要爭議類別區分勞資爭議統計報表,年度、轄區、性質、主要爭議類別、案件數（數量）,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,a5f80885-0a15-4215-ae76-5ed36a8ae808,00003261,臺北市年度勞資爭議統計依行業別區分,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,勞動,求職及就業,原始資料,勞動局,,勞動局,每1年,CSV,中文,2021-03-24T00:00:00,/api/dataset/a5f80885-0a15-4215-ae76-5ed36a8ae808/resource/f018eb1c-a6ed-43dc-b394-6df3a7fdf519/download,依行業別區分勞資爭議統計報表,年度、統計月份、轄區、行業別、案件數（數量）,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,93317708-6f62-4a5c-aba7-bf2795afa82e,00002153,臺北市年齡別死亡概況,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,統計,公共資訊,原始資料,主計處,,主計處,每1年,CSV,中文,2020-10-12T00:00:00,https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=8100&kind=21&type=0&funid=A05032601&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1,臺北市年齡別死亡概況時間數列統計資料,統計期、死亡人數/總計[人]、每十萬人口死亡率/總計[人/每十萬人口]、死亡人數/0歲[人]、每十萬人口死亡率/0歲[人/每十萬人口]、死亡人數按死因別分/1-4歲[人]、每十萬人口死亡率/1-4歲[人/每十萬人口]、死亡人數/ 5-14歲[人]、每十萬人口死亡率/ 5-14歲[人/每十萬人口]、死亡人數/15-24歲[人]、每十萬人口死亡率/15-24歲[人/每十萬人口]、死亡人數/25-44歲[人]、每十萬人口死亡率/25-44歲[人/每十萬人口]、死亡人數/45-64歲[人]、每十萬人口死亡率/45-64歲[人/每十萬人口]、死亡人數/65歲以上[人]、每十萬人口死亡率/65歲以上[人/每十萬人口]、男性死亡平均年齡[歲]、女性死亡平均年齡[歲]、男性死亡年齡中位數[歲]、女性死亡年齡中位數[歲],智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
